INFO: STARTING!
INFO: Log parameter values verbosely: [0]
INFO: Min num runs: [10]
INFO: Num threads: [1]
INFO: Graph: [/home/jovyan/tflite_models/ResNet152_quant.tflite]
INFO: Signature to run: []
INFO: Enable op profiling: [1]
INFO: #threads used for CPU inference: [1]
INFO: Loaded model /home/jovyan/tflite_models/ResNet152_quant.tflite
INFO: The input model file size (MB): 61.3612
INFO: Initialized session in 247.432ms.
INFO: Running benchmark for at least 1 iterations and at least 0.5 seconds but terminate if exceeding 150 seconds.
INFO: count=3 first=234590 curr=233513 min=233513 max=244272 avg=237458 std=4838 p5=233513 median=234590 p95=244272

INFO: Running benchmark for at least 10 iterations and at least 1 seconds but terminate if exceeding 150 seconds.
INFO: count=10 first=233698 curr=233535 min=233252 max=234368 avg=233847 std=318 p5=233252 median=233860 p95=234368

INFO: Inference timings in us: Init: 247432, First inference: 234590, Warmup (avg): 237458, Inference (avg): 233847
INFO: Note: as the benchmark tool itself affects memory footprint, the following is only APPROXIMATE to the actual memory footprint of the model at runtime. Take the information at your discretion.
INFO: Memory footprint delta from the start of the tool (MB): init=229.398 overall=231.148
INFO: Profiling Info for Benchmark Initialization:
============================== Run Order ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.692	    1.695	  0.726%	 77.589%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:302
	                  Convert (NC, F32, QD8)	    0.025	    0.026	  0.011%	 77.600%	     0.000	        1	Delegate/Convert (NC, F32, QD8):303
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.831	    0.832	  0.356%	 77.956%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:304
	                 Binary Elementwise (ND)	    0.253	    0.248	  0.106%	 78.063%	     0.000	        1	Delegate/Binary Elementwise (ND):305
	                  Unary Elementwise (NC)	    0.072	    0.071	  0.030%	 78.093%	     0.000	        1	Delegate/Unary Elementwise (NC):306
	                  Convert (NC, F32, QD8)	    0.179	    0.170	  0.073%	 78.166%	     0.000	        1	Delegate/Convert (NC, F32, QD8):307
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.726	    0.726	  0.311%	 78.477%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:308
	                  Convert (NC, F32, QD8)	    0.027	    0.026	  0.011%	 78.488%	     0.000	        1	Delegate/Convert (NC, F32, QD8):309
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.683	    1.673	  0.717%	 79.205%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:310
	                  Convert (NC, F32, QD8)	    0.026	    0.026	  0.011%	 79.216%	     0.000	        1	Delegate/Convert (NC, F32, QD8):311
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.860	    0.861	  0.369%	 79.585%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:312
	                 Binary Elementwise (ND)	    0.242	    0.241	  0.103%	 79.688%	     0.000	        1	Delegate/Binary Elementwise (ND):313
	                  Unary Elementwise (NC)	    0.067	    0.074	  0.032%	 79.720%	     0.000	        1	Delegate/Unary Elementwise (NC):314
	                  Convert (NC, F32, QD8)	    0.177	    0.174	  0.074%	 79.794%	     0.000	        1	Delegate/Convert (NC, F32, QD8):315
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.724	    0.725	  0.310%	 80.105%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:316
	                  Convert (NC, F32, QD8)	    0.028	    0.027	  0.012%	 80.116%	     0.000	        1	Delegate/Convert (NC, F32, QD8):317
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.652	    1.651	  0.707%	 80.823%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:318
	                  Convert (NC, F32, QD8)	    0.025	    0.026	  0.011%	 80.834%	     0.000	        1	Delegate/Convert (NC, F32, QD8):319
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.859	    0.864	  0.370%	 81.204%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:320
	                 Binary Elementwise (ND)	    0.267	    0.262	  0.112%	 81.317%	     0.000	        1	Delegate/Binary Elementwise (ND):321
	                  Unary Elementwise (NC)	    0.094	    0.087	  0.037%	 81.354%	     0.000	        1	Delegate/Unary Elementwise (NC):322
	                  Convert (NC, F32, QD8)	    0.161	    0.155	  0.066%	 81.420%	     0.000	        1	Delegate/Convert (NC, F32, QD8):323
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.733	    0.727	  0.311%	 81.731%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:324
	                  Convert (NC, F32, QD8)	    0.033	    0.029	  0.012%	 81.744%	     0.000	        1	Delegate/Convert (NC, F32, QD8):325
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.668	    1.662	  0.712%	 82.455%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:326
	                  Convert (NC, F32, QD8)	    0.028	    0.027	  0.012%	 82.467%	     0.000	        1	Delegate/Convert (NC, F32, QD8):327
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.833	    0.844	  0.362%	 82.829%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:328
	                 Binary Elementwise (ND)	    0.268	    0.263	  0.112%	 82.941%	     0.000	        1	Delegate/Binary Elementwise (ND):329
	                  Unary Elementwise (NC)	    0.062	    0.073	  0.031%	 82.972%	     0.000	        1	Delegate/Unary Elementwise (NC):330
	                  Convert (NC, F32, QD8)	    0.148	    0.147	  0.063%	 83.035%	     0.000	        1	Delegate/Convert (NC, F32, QD8):331
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.717	    0.720	  0.308%	 83.343%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:332
	                  Convert (NC, F32, QD8)	    0.025	    0.026	  0.011%	 83.355%	     0.000	        1	Delegate/Convert (NC, F32, QD8):333
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.650	    1.649	  0.706%	 84.061%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:334
	                  Convert (NC, F32, QD8)	    0.026	    0.026	  0.011%	 84.072%	     0.000	        1	Delegate/Convert (NC, F32, QD8):335
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.869	    0.870	  0.372%	 84.444%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:336
	                 Binary Elementwise (ND)	    0.243	    0.256	  0.110%	 84.554%	     0.000	        1	Delegate/Binary Elementwise (ND):337
	                  Unary Elementwise (NC)	    0.068	    0.072	  0.031%	 84.585%	     0.000	        1	Delegate/Unary Elementwise (NC):338
	                  Convert (NC, F32, QD8)	    0.137	    0.143	  0.061%	 84.646%	     0.000	        1	Delegate/Convert (NC, F32, QD8):339
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.722	    0.733	  0.314%	 84.960%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:340
	                  Convert (NC, F32, QD8)	    0.026	    0.027	  0.012%	 84.972%	     0.000	        1	Delegate/Convert (NC, F32, QD8):341
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.656	    1.664	  0.713%	 85.684%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:342
	                  Convert (NC, F32, QD8)	    0.026	    0.027	  0.012%	 85.696%	     0.000	        1	Delegate/Convert (NC, F32, QD8):343
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.858	    0.855	  0.366%	 86.062%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:344
	                 Binary Elementwise (ND)	    0.241	    0.243	  0.104%	 86.166%	     0.000	        1	Delegate/Binary Elementwise (ND):345
	                  Unary Elementwise (NC)	    0.062	    0.067	  0.029%	 86.195%	     0.000	        1	Delegate/Unary Elementwise (NC):346
	                  Convert (NC, F32, QD8)	    0.142	    0.139	  0.060%	 86.254%	     0.000	        1	Delegate/Convert (NC, F32, QD8):347
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.726	    0.725	  0.310%	 86.565%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:348
	                  Convert (NC, F32, QD8)	    0.026	    0.026	  0.011%	 86.576%	     0.000	        1	Delegate/Convert (NC, F32, QD8):349
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.652	    1.645	  0.705%	 87.280%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:350
	                  Convert (NC, F32, QD8)	    0.025	    0.029	  0.013%	 87.293%	     0.000	        1	Delegate/Convert (NC, F32, QD8):351
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.863	    0.867	  0.371%	 87.664%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:352
	                 Binary Elementwise (ND)	    0.242	    0.254	  0.109%	 87.773%	     0.000	        1	Delegate/Binary Elementwise (ND):353
	                  Unary Elementwise (NC)	    0.068	    0.069	  0.030%	 87.802%	     0.000	        1	Delegate/Unary Elementwise (NC):354
	                  Convert (NC, F32, QD8)	    0.140	    0.142	  0.061%	 87.863%	     0.000	        1	Delegate/Convert (NC, F32, QD8):355
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.719	    0.723	  0.310%	 88.173%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:356
	                  Convert (NC, F32, QD8)	    0.026	    0.026	  0.011%	 88.184%	     0.000	        1	Delegate/Convert (NC, F32, QD8):357
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.643	    1.657	  0.710%	 88.894%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:358
	                  Convert (NC, F32, QD8)	    0.038	    0.027	  0.011%	 88.905%	     0.000	        1	Delegate/Convert (NC, F32, QD8):359
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.858	    0.855	  0.366%	 89.271%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:360
	                 Binary Elementwise (ND)	    0.239	    0.250	  0.107%	 89.379%	     0.000	        1	Delegate/Binary Elementwise (ND):361
	                  Unary Elementwise (NC)	    0.067	    0.076	  0.033%	 89.411%	     0.000	        1	Delegate/Unary Elementwise (NC):362
	                  Convert (NC, F32, QD8)	    0.135	    0.145	  0.062%	 89.473%	     0.000	        1	Delegate/Convert (NC, F32, QD8):363
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.717	    0.725	  0.310%	 89.784%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:364
	                  Convert (NC, F32, QD8)	    0.026	    0.030	  0.013%	 89.797%	     0.000	        1	Delegate/Convert (NC, F32, QD8):365
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.650	    1.666	  0.713%	 90.510%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:366
	                  Convert (NC, F32, QD8)	    0.026	    0.026	  0.011%	 90.521%	     0.000	        1	Delegate/Convert (NC, F32, QD8):367
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.890	    0.876	  0.375%	 90.896%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:368
	                 Binary Elementwise (ND)	    0.194	    0.234	  0.100%	 90.997%	     0.000	        1	Delegate/Binary Elementwise (ND):369
	                  Unary Elementwise (NC)	    0.071	    0.074	  0.032%	 91.028%	     0.000	        1	Delegate/Unary Elementwise (NC):370
	                  Convert (NC, F32, QD8)	    0.133	    0.137	  0.059%	 91.087%	     0.000	        1	Delegate/Convert (NC, F32, QD8):371
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.718	    0.721	  0.309%	 91.396%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:372
	                  Convert (NC, F32, QD8)	    0.025	    0.026	  0.011%	 91.407%	     0.000	        1	Delegate/Convert (NC, F32, QD8):373
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.623	    1.644	  0.704%	 92.111%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:374
	                  Convert (NC, F32, QD8)	    0.026	    0.026	  0.011%	 92.122%	     0.000	        1	Delegate/Convert (NC, F32, QD8):375
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.877	    0.867	  0.371%	 92.493%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:376
	                 Binary Elementwise (ND)	    0.246	    0.249	  0.107%	 92.599%	     0.000	        1	Delegate/Binary Elementwise (ND):377
	                  Unary Elementwise (NC)	    0.063	    0.066	  0.028%	 92.628%	     0.000	        1	Delegate/Unary Elementwise (NC):378
	                  Convert (NC, F32, QD8)	    0.141	    0.140	  0.060%	 92.688%	     0.000	        1	Delegate/Convert (NC, F32, QD8):379
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.723	    0.723	  0.310%	 92.997%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:380
	                  Convert (NC, F32, QD8)	    0.026	    0.026	  0.011%	 93.008%	     0.000	        1	Delegate/Convert (NC, F32, QD8):381
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.653	    1.655	  0.709%	 93.717%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:382
	                  Convert (NC, F32, QD8)	    0.025	    0.026	  0.011%	 93.728%	     0.000	        1	Delegate/Convert (NC, F32, QD8):383
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.862	    0.856	  0.367%	 94.094%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:384
	                 Binary Elementwise (ND)	    0.271	    0.269	  0.115%	 94.210%	     0.000	        1	Delegate/Binary Elementwise (ND):385
	                  Unary Elementwise (NC)	    0.076	    0.068	  0.029%	 94.239%	     0.000	        1	Delegate/Unary Elementwise (NC):386
	                  Convert (NC, F32, QD8)	    0.158	    0.155	  0.067%	 94.306%	     0.000	        1	Delegate/Convert (NC, F32, QD8):387
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    2.061	    2.068	  0.886%	 95.191%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:388
	                  Convert (NC, F32, QD8)	    0.173	    0.170	  0.073%	 95.264%	     0.000	        1	Delegate/Convert (NC, F32, QD8):389
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.397	    0.399	  0.171%	 95.435%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:390
	                  Convert (NC, F32, QD8)	    0.012	    0.012	  0.005%	 95.440%	     0.000	        1	Delegate/Convert (NC, F32, QD8):391
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.903	    1.897	  0.813%	 96.253%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:392
	                  Convert (NC, F32, QD8)	    0.015	    0.015	  0.006%	 96.259%	     0.000	        1	Delegate/Convert (NC, F32, QD8):393
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.813	    0.819	  0.351%	 96.610%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:394
	                 Binary Elementwise (ND)	    0.042	    0.042	  0.018%	 96.627%	     0.000	        1	Delegate/Binary Elementwise (ND):395
	                  Unary Elementwise (NC)	    0.020	    0.020	  0.009%	 96.636%	     0.000	        1	Delegate/Unary Elementwise (NC):396
	                  Convert (NC, F32, QD8)	    0.050	    0.051	  0.022%	 96.658%	     0.000	        1	Delegate/Convert (NC, F32, QD8):397
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.820	    0.836	  0.358%	 97.016%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:398
	                  Convert (NC, F32, QD8)	    0.013	    0.013	  0.006%	 97.022%	     0.000	        1	Delegate/Convert (NC, F32, QD8):399
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    2.124	    2.103	  0.901%	 97.922%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:400
	                  Convert (NC, F32, QD8)	    0.015	    0.015	  0.006%	 97.929%	     0.000	        1	Delegate/Convert (NC, F32, QD8):401
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.817	    0.821	  0.351%	 98.280%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:402
	                 Binary Elementwise (ND)	    0.034	    0.035	  0.015%	 98.295%	     0.000	        1	Delegate/Binary Elementwise (ND):403
	                  Unary Elementwise (NC)	    0.028	    0.028	  0.012%	 98.307%	     0.000	        1	Delegate/Unary Elementwise (NC):404
	                  Convert (NC, F32, QD8)	    0.065	    0.066	  0.028%	 98.335%	     0.000	        1	Delegate/Convert (NC, F32, QD8):405
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.827	    0.825	  0.353%	 98.689%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:406
	                  Convert (NC, F32, QD8)	    0.013	    0.013	  0.006%	 98.694%	     0.000	        1	Delegate/Convert (NC, F32, QD8):407
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.952	    1.963	  0.841%	 99.535%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:408
	                  Convert (NC, F32, QD8)	    0.015	    0.015	  0.006%	 99.541%	     0.000	        1	Delegate/Convert (NC, F32, QD8):409
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    0.818	    0.821	  0.352%	 99.893%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:410
	                 Binary Elementwise (ND)	    0.036	    0.036	  0.015%	 99.908%	     0.000	        1	Delegate/Binary Elementwise (ND):411
	                  Unary Elementwise (NC)	    0.018	    0.018	  0.008%	 99.916%	     0.000	        1	Delegate/Unary Elementwise (NC):412
	                          Mean (ND) Mean	    0.026	    0.026	  0.011%	 99.927%	     0.000	        1	Delegate/Mean (ND) Mean:413
	                  Convert (NC, F32, QP8)	    0.006	    0.005	  0.002%	 99.929%	     0.000	        1	Delegate/Convert (NC, F32, QP8):414
	Fully Connected (NC, QP8, F32, QC8W) GEMM	    0.179	    0.162	  0.069%	 99.999%	     0.000	        1	Delegate/Fully Connected (NC, QP8, F32, QC8W) GEMM:415
	                       Softmax (NC, F32)	    0.004	    0.003	  0.001%	100.000%	     0.000	        1	Delegate/Softmax (NC, F32):416

============================== Top by Computation Time ==============================
	                             [node type]	  [first]	 [avg ms]	     [%]	  [cdf%]	  [mem KB]	[times called]	[Name]
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    4.045	    4.039	  1.730%	  1.730%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:2
	                 Binary Elementwise (ND)	    4.118	    4.038	  1.729%	  3.459%	     0.000	        1	Delegate/Binary Elementwise (ND):13
	                 Binary Elementwise (ND)	    3.975	    3.989	  1.708%	  5.167%	     0.000	        1	Delegate/Binary Elementwise (ND):29
	                 Binary Elementwise (ND)	    3.955	    3.929	  1.683%	  6.850%	     0.000	        1	Delegate/Binary Elementwise (ND):21
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    2.219	    2.148	  0.920%	  7.770%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:6
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.926	    2.111	  0.904%	  8.674%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:12
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    2.124	    2.103	  0.901%	  9.574%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:400
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    2.061	    2.068	  0.886%	 10.460%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:388
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.952	    1.963	  0.841%	 11.301%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:408
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	    1.903	    1.897	  0.813%	 12.113%	     0.000	        1	Delegate/Convolution (NHWC, QD8, F32, QC8W) IGEMM:392

Number of nodes executed: 417
============================== Summary by node type ==============================
	                             [Node type]	  [count]	  [avg ms]	    [avg %]	    [cdf %]	  [mem KB]	[times called]
	Convolution (NHWC, QD8, F32, QC8W) IGEMM	      155	   178.658	    76.573%	    76.573%	     0.000	      155
	                 Binary Elementwise (ND)	       50	    28.215	    12.093%	    88.666%	     0.000	       50
	                  Convert (NC, F32, QD8)	      155	    17.381	     7.450%	    96.116%	     0.000	      155
	                  Unary Elementwise (NC)	       50	     6.500	     2.786%	    98.902%	     0.000	       50
	                  Constant Pad (ND, X32)	        2	     1.546	     0.663%	    99.565%	     0.000	        2
	                 Max Pooling (NHWC, F32)	        1	     0.821	     0.352%	    99.916%	     0.000	        1
	Fully Connected (NC, QP8, F32, QC8W) GEMM	        1	     0.161	     0.069%	    99.985%	     0.000	        1
	                          Mean (ND) Mean	        1	     0.026	     0.011%	    99.997%	     0.000	        1
	                  Convert (NC, F32, QP8)	        1	     0.005	     0.002%	    99.999%	     0.000	        1
	                       Softmax (NC, F32)	        1	     0.003	     0.001%	   100.000%	     0.000	        1

Timings (microseconds): count=10 first=233353 curr=233203 min=232920 max=234034 avg=233512 std=318
Memory (bytes): count=0
417 nodes observed



